owner_family_name,building_functions
tiepolo,"magazzeno,bottega,casa,bottega,casa,casa,casa,magazzeno,magazzeno,casetta, magazzeno,bottega, casa,bottega, casa,casa,casa,casa,casa, orto,bottega, casa,casa,bottega,bottega, casa,bottega, casa,bottega,bottega,casa,casa,magazzeno,casa,casa,magazzeno,casa,bottega, casa,bottega, casa, pollaio,casa,bottega, casa,magazzeno,casa,casa,casa,casa,casa,casa,casa,casa,casa,bottega, casa,casa,bottega, casa,casa, squero,casetta,bottega, casa,casa,casa,bottega,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casetta,casetta,casa,appartamento, bottega,appartamento,casa,volta,casa,bottega, casa,casa,magazzeno,casa"
tinelli,casa
tiozzi,"bottega, casa"
tirabosco,"casa,casa,casa"
tirinelli,"casa,casa,casa,casa"
tirrinelli,casa
titoni,bottega
tobi,"casa, magazzeno"
toderini,"casa,casa,bottega, casa,bottega,casa,casa"
todesca,magazzeno
todeschini,"casa,casa,casa,casa,casa"
todo,casa
toffetti,"casa,casa,bottega, casa,bottega, casa,casa,bottega,casa,bottega,bottega,bottega, casa,bottega,bottega,volta,magazzeno"
tolosi dalla mota,casa
tolotta,casa
tolotti,casetta
tolusi,"bottega, casa"
toma mocenigo,casa
toma mocenigo soranzo,"casa,casa,casa,casa"
tomadelli,casa
tomagnin,"casa,casa"
tomasi,"casa,casa,casa"
tomasini,"casa,magazzeno,magazzeno,magazzeno,magazzeno,casa,casa,bottega, casa,casa,casa,casa,casa,casa,casa,casetta,casa,casa,casa,casa,magazzeno,camera,magazzeno,magazzeno,magazzeno"
tomasini brasi,"bottega, casa,bottega, casa,casa"
ton,bottega
tonan,casa
toninoti lignago,bottega
toniolo,"casetta,casa,casa,casa"
tonsi,casa
torcon lipomano,casa
torelli,"forno,forno,casa"
torioni armani,"casa,casa"
torni,"casa,bottega, casa,bottega, casa,bottega, casa,bottega, casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa"
torni battistol,"bottega, casa"
tornielo,"casa,casa,casa,casa,casa,casa"
tornimbeni,casa
torninben,"casa,casa,casa,casa"
torninbeni,"bottega, casa"
torriani armani,"casa,casa,casa"
tosati,"casetta,casa"
tosato,"bottega,appartamento"
toselli,"casa,casa"
tosetti,casa
tossato,"casetta, scala"
tosta,casa
tovel,casa
traini,bottega
tramontin,bottega
tramontini,"bottega,bottega"
trani,"appartamento, casa,appartamento, casa,bottega, casa"
travagnina,"casa,casa,casa,casa"
travagnini,"magazzeno,casa,casa,casa"
traversi,bottega
tremignon,bottega
trentin,"casa,bottega"
trevano,"casa,casa,bottega,casa,magazzeno,casa,casa,casa,casa,casa,casa,casa,casa,casa"
treves,"magazzeno,casa,casa"
trevisan,"casa,casa,bottega,casa,casa,bottega, casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,appartamento,squero,casa,casa,casa,casa,casa,casa,casa,casa,magazzeno,casa,casetta,casetta,casa,casa,casa,casa,casa,casa,bottega, casa,casa,casa,casa,bottega,appartamento, casa,appartamento, casa,appartamento, casa,appartamento, casa,casa,appartamento, casa,appartamento, casa,bottega,casa,bottega,bottega, casa,casa,casa,casa,appartamento, casa,appartamento,appartamento, casa,appartamento, casa,appartamento, casa,appartamento, casa,bottega, casa,bottega,casa,bottega,casa,bottega, casa,bottega,casa,casa,casa,casa,casa,casa,casa,casa,bottega, casa,casa,casa,casa,bottega, casa,casa,casa,casa,casa,magazzeno,bottega,magazzeno, ponte,casa, scala,casa,bottega,bottega,casa,magazzeno,magazzeno,casa,casa,bottega,volta,bottega,bottega,appartamento,appartamento,appartamento,appartamento,casa,casa,casa,casa,casa,casa,bottega,casa,bottega, volta,bottega, volta,bottega,bottega,bottega, casa,casa,bottega,casa, magazzeno,casa,casa,bottega, casa"
treza,casa
trezziola,"bottega, casa"
trieste,"casa,casa,casa,casa,appartamento"
trivignon,casa
trivisan,casotto
trognon,casa
tron,"casa,casa,casa,casa,casetta,casa,casa,casa,casa, forno,bottega,bottega,bottega, casa,bottega, casa,casa,casa,bottega, casa, magazzeno,casa,bottega, casa,bottega, casa,casetta,casetta,casetta,casetta,bottega,casa,magazzeno,casetta,casa,bottega,casa,casetta,casetta,casetta,casetta,casetta,casa,casa,casa,casa,casa,casa,casa,bottega, casa,casa,bottega, casa,casa,casa,casa,casa,casa,casa,casa,bottega,magazzeno,bottega,casa,bottega, casa,casa,magazzeno,casa,casa,casa,casa,casa,casetta,casa,appartamento,appartamento,appartamento,appartamento,appartamento,casa, scala,casa, scala,casa, scala,magazzeno,magazzeno,volta,bottega,magazzeno,casetta"
trota magno,"casa,casa"
tuggo,"casa,casa"
uccelli,bottega
ucelli,"casetta,casetta"
usabelli,"casa,bottega"
usti,volta
valaresso,"bottega, casa,casa,bottega, volta"
valasso,casa
valentini,casa
valenzin,bottega
valeres,volta
valeresso,"bottega, casa,casa,appartamento, casa,casa,casa,casa,casa"
valetta,bottega
valier,"casa,casa,casa,casa,bottega,bottega, casa,casa,casa,casa,bottega,bottega, stanza,bottega,bottega,bottega, casa,casa,casetta,bottega, calle, casa,casa,casetta,bottega,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casetta,bottega,casa,magazzeno"
valier bembi,bottega
valier bembo,"bottega, casa,casa,casa,casa,casa,casa,bottega,volta,magazzeno,bottega,bottega,bottega, caffe,casa,casa,casa,magazzeno"
valier benbo,volta
valier tiepolo,"casetta,casa"
valier vituri,bottega
valiet,casa
vallani,casa
vallaresso,"casetta,casetta,casetta,casetta,casa,casa,casa,casa,casa"
valle,"casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa"
valle viccelli,"bottega,bottega"
valle vicelli,"casa,casa"
vallereso,casa
valmarana,"casa,casa,bottega, casa,casa"
valmarana pisani,"casa,casa,casa,casa,casa,casa,casa,casa"
valmarara pisani,casa
valreso,casa
valvareso,casa
valvaretto,casetta
valvasero,"bottega, casa"
vanagarden,bottega
vanalli,"casa,casa"
vanasse,bottega
vandi,casetta
vanel,casa
vanella ferretti,"casa,bottega,bottega,bottega,casa,casa,bottega, casa,casa"
vanelli feretti,"bottega, casa"
vanello,casa
vanello ferretti,"bottega, casa"
vanest,"casa,bottega, casa"
vaneste,casa
vanini,"bottega, casetta"
varda,"bottega, casa,casa"
varini,magazzeno
varotti,"casa,casa"
varotto,casa
varuti,casa
vattielli,"bottega, casa"
vautenangher,bottega
vazzolea,casa
vedelli,"casa,casa"
vedoa,"casa,casa,casa,casa,casa,casa,casa,casa,bottega, casa"
vedramin,casa
velerio,"casa,casa,casa"
venancio,bottega
venantio,"casetta,casa,casa,casa,casa,casa,casa,magazzeno,casa,casa,casa"
venantio spinelli,"appartamento, casa,appartamento, casa"
venanzio,casa
vendramin,"casa,casetta,casa,casa, orto,casetta,casetta,casetta,casetta,casetta,casetta,casetta,casa,casa,casetta,casetta,casetta,casa,casa,casa,bottega, casa, tagliapietra,casa, magazzeno,casa,bottega, casa,bottega, casa,bottega,bottega, casa,casa,casa,casa,magazzeno,magazzeno,magazzeno,bottega, casa,casa,casa,casa,casa,bottega, casa,casa,magazzeno,casa,casa,casa,casetta,casetta,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,magazzeno,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,bottega, casa,bottega,casa,casa,casa,scala,bottega,bottega, casa,casa,casa,casa,bottega,bottega,bottega,bottega"
vendramin marcello,scala
venier,"casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,bottega,casa,casa,casa,casa,casa,appartamento,casa,casa,casa, squero,casetta,casetta,casetta,casetta,casa,magazzeno,casetta,casa,casa,casa,casetta,casa,casa,casa,casetta,casetta,casetta,casa,casa,casa,casa,casa,casetta,casa,casa,bottega,bottega, casa,bottega, casa, tagliapietra,bottega, casa,casa,casa,casetta,bottega, casa,casa,casa,casa,casa,casa,casa,casetta,casa,casa,appartamento,appartamento,casetta,casetta,casetta,casetta,casetta,appartamento, casa,magazzeno,casa,casa,bottega, casa,casa,casa,casa,casa,bottega, casa,casa,casa,casa,casa,magazzeno,bottega, casa,casa,casa,bottega,bottega,bottega, casa,bottega,bottega, casa,bottega,casa,casa,appartamento, casa,appartamento, casa,casa,casa,bottega,casa,casa,casa,casa,casa,bottega, casa, casetta, magazzeno,casa,casetta,casa,casa,casetta,casa,casa,casa,casa,casa,bottega,bottega,bottega, casa,casa,bottega, casa,bottega, casa,bottega, pollaio,bottega,casa,casa,magazzeno,appartamento, casa,appartamento, casa,scala, stanza,appartamento, casa,appartamento, casa,bottega,bottega, casa,appartamento, bottega, casa,bottega,bottega, casa,casetta,bottega, casa,appartamento, casa,bottega,bottega,bottega, casa,appartamento, casa,casa, forno,casetta,casetta,casa,volta,casa,casa,casa,casa,casa,bottega,bottega,bottega,casa,casino, giardino,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casetta,magazzeno,magazzeno,casa,bottega, casa,casa,casa,casa,casa,casa,casa,casa,bottega, casa,bottega,bottega, casa,bottega, casa,casa,casa"
venier pisani,bottega
veniero,"bottega, casa,bottega, casa"
ventura,"casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,bottega, casa,bottega, casa,bottega, casa, volta,bottega, casa, volta,bottega,bottega,casa,magazzeno,casa,casa,casa,magazzeno,casa"
venturini,"casa,casa,casa"
verdanci,casa
verdi,"casa,casa,casa,casa, terreno,bottega, casa,casa,bottega,bottega, casa"
verdizoti malipiero,"bottega,bottega"
vergotin,"casetta,casetta,casa"
verri,casa
verzi,"bottega, volta,bottega,bottega, volta,bottega"
verzotti,casa
vetturi,"casa,casa,casa,casa,casa,casa"
vetturi molin,"casa,bottega,bottega"
vetturi morosini,bottega
vezzi,"bottega,bottega,bottega,bottega,bottega,bottega,bottega,bottega,bottega,bottega, volta,bottega, volta,bottega,bottega,bottega, volta,bottega, volta,bottega,bottega"
vianel,"casa,bottega, casa"
viani,"casa,casa,casa,casa,casa"
vianol,"casa,casa,bottega"
vianol renier,"bottega, casa,casa"
vianoli,"casa,bottega,bottega"
vianoli renier,"casetta,bottega,bottega, casa,bottega, casa"
vianolli renier,"casetta,casetta,casetta,casetta"
viario,casa
vicenti foscarini,"casa,magazzeno,casa"
vicenzi,magazzeno
vicenzoti,casa
vidali,"casa,casetta,casetta,casetta,casetta,casetta,casa,casa"
vidali bembo,casa
vidam,casa
vidiman,"bottega, casa,casa,casa,casa,casa,casa,casa,casa,casa,casa"
vidiman bettoni,magazzeno
vidiman passa,appartamento
vidimian,casa
vidman,"casa,bottega,casa,casa,bottega, casa,bottega,appartamento,appartamento,magazzeno,casa,magazzeno,bottega,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,bottega, casa, tagliapietra,bottega, casa, tagliapietra,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,appartamento, casa,appartamento, casa,appartamento, casa,appartamento, casa,bottega,casa,casa"
viel,"casa,casa,casa,casa,casa"
viero,casa
vierra,casa
vignola,"bottega, casa,bottega,casa,casa,casa,appartamento, casa,casa,casa,casa,casa,casa,magazzeno"
vigonza,"casa,casa,casa,casa"
vinanti,casa
vincenti,"bottega, casa,bottega, casa,bottega,casa,casa,casa,casa,casetta"
vincenti foscarini,casa
vincenti miani,"casa,casa,casa"
vinchieruta,casa
viotti,casa
viscardi,"casa,casa,casa"
visentini,"casa,casa"
vitalba,"casa,casa,casa,bottega"
vitali,casetta
vitier,casa
vittarel,"bottega, casa"
vitti,"casa,casa,casa,casa,casa,casa,casa,magazzeno, volta"
vitti morosini,"bottega, camera,bottega, camera"
vittori morosini,appartamento
vitturi,"casetta,casa,casa,bottega,casa,appartamento, casa,appartamento, casa,appartamento, casa,casa,casa,bottega,bottega,bottega,bottega, casa,bottega, casa,bottega, casa,casetta,casa,casetta,casa,casa,casa,bottega,bottega,bottega, casa,casa"
vitturi moresini,"magazzeno,casa,casa"
vitturi morosini,"casa,casa"
vituri barbarigo,casa
vizier,casa
vlasto,casa
volpi,casa
volta bollini,"casa,casa"
volta bonlini,"appartamento, casa,appartamento, casa"
voltera,"casetta,bottega,casa,casa,bottega, casa"
vuanosich,casa
zaguri,"magazzeno,casa,casa,casa,casa,casa,casa,casa,bottega,casa,casa"
zamadio,bottega
zambelli,"appartamento, casa,casa,casa,casa,bottega, casa,bottega, casa"
zampetto,casetta
zanardi,"casa,casa,casetta,casetta"
zanari,"casa,casa,casa,casa"
zanca curamera,bottega
zancagna,casa
zancagnia,"bottega, casa"
zancana moschini,"casa,casa"
zanchi,"casa,casa,casa,casa,casa,bottega, casa,bottega,casa,bottega, casa,casa,casa,bottega, casa,bottega, casa,casa,casa,casa,casa,casa,casa,bottega,casa,appartamento, casa,appartamento, casa,bottega, casa,casa,casa,bottega,appartamento,casa,bottega, calle, casa,bottega"
zanchi durli,bottega
zancolo,"casa,casa"
zandonini,casa
zane,"casa,casa,casa,casa,appartamento,bottega,magazzeno"
zane venier,"bottega,bottega, volta,bottega, casa,magazzeno,casa,bottega,bottega,casa,casa"
zanella,"casa,casa"
zanelli,"casa,casa,casa"
zanetti,casa
zanfermo,"bottega, casa,casa, terreno,bottega, casa,casa"
zanforti,casa
zanne,"bottega,bottega"
zanne loredan,casa
zanne venier,"bottega, casa"
zanobrio,casa
zanoi,casa
zanoli,magazzeno
zanorti,bottega
zantodari,"bottega, casa"
zanucchi,"bottega, casa,bottega, casa"
zanuti,casa
zanzonio,"bottega, casa"
zapella,casa
zappa,"casa,casetta"
zappa sacchetto,casetta
zappa sachetto,"casetta,appartamento"
zarabana,casa
zaramolin,"bottega, casa,bottega,bottega"
zardini,casa
zardon,"casa,casa"
zata,"bottega,casa"
zatta,"casa,casa"
zavagna,"bottega, casa"
zavanti,magazzeno
zavisa,casa
zazera,casa
zecchini,magazzeno
zechini,casa
zederi,casa
zen,"casa,casa,casa,casa,casa,casa,casa,bottega,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa, squero,casa,bottega,magazzeno,casetta,casetta,casa,casa,casa,casa,bottega, casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,bottega, casa,casa,casa,casa,casa,casa,casa,casa,casetta,appartamento, casa,appartamento, casa,appartamento, casa,appartamento, casa,casa,casetta,casetta,casa,appartamento, casa,casetta,casa,appartamento, casa,appartamento, casa,appartamento, casa,appartamento, casa,appartamento, casa,appartamento, casa,appartamento, casa,appartamento, casa,casetta,appartamento, casa,appartamento, casa,appartamento, casa,casetta,casetta,casetta,casetta,casetta,casetta,casetta,casetta,casetta,casetta,casetta,casetta,casetta,casetta,bottega, casa,bottega,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,tagliapietra,casa,casa,casa,casa,casetta,casetta,casetta,casa,casa,casa,bottega,casa,casa,bottega,casa,bottega,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,bottega, casa,casa,casa,casa,bottega,bottega,bottega, casa,bottega, casa,casa,casa,casa,casa,casa,casa,bottega,bottega,bottega,bottega,bottega,bottega,bottega, magazzeno,bottega, magazzeno,bottega,bottega,bottega,bottega,bottega,bottega,bottega,bottega,bottega,bottega,bottega,bottega,bottega,bottega,bottega,camera,scala,appartamento, casa,appartamento, casa,appartamento, casa,appartamento, casa,casa,casa,bottega,bottega,bottega,volta,appartamento,appartamento,casa,casa,bottega,casa,bottega,bottega,casa,casa,bottega,bottega, casa,magazzeno,casa,casa,bottega, pollaio,casa,casa,casa,casa,casa,casa,casa,casa,bottega, casa,casa"
zen grimani pasqualigo,casetta
zen pasqualigo,"casa,casa,casa"
zenari,magazzeno
zender,"casa, orto,casa,casa,casa"
zenderi,"casa, terreno"
zendrini,casa
zenobio bragadin,bottega
zentilli,casa
zettola,casa
zignoni,casa
ziliol,casa
zinei,"casa, giardino"
zinelli,"bottega, casa,casa,casa,casa,bottega,casa,casa,casa,casa,casa,bottega, casa,appartamento,appartamento,magazzeno,casa,casa,casa,casa,casa,bottega, casa,casa,bottega, casa,bottega,bottega,bottega,casa"
zini,"casa,casa,casa,casa, forno"
zippardi,casa
zobio,"casa,casa"
zocchi,"appartamento,bottega,bottega, casa,casa,appartamento, casa"
zocco,"casa,casa,casa"
zochi,"appartamento, casa,appartamento,appartamento, casa"
zolio,"bottega, casa,casa,casetta"
zon,"bottega, casa,casa,bottega,bottega, casa,casa,casa"
zon steffani,"casetta,casetta"
zonelli,casa
zopella,casa
zoppi,"bottega, casa,bottega, casa,magazzeno,casa"
zoppis,casa
zorzatto,"casa, orto,casa, orto"
zorzetto,casa
zorzi,"casa,casa,casa,casa,casa,casa,bottega, casa,bottega, casa,casa,casetta,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,bottega,casa,bottega,bottega, casa,bottega, casa,bottega, casa,casa,appartamento,casa,appartamento,casa,casetta,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,bottega, casa,bottega,casa,casa,bottega, casa,bottega, casa,bottega, casa,bottega, casa,bottega,casa,casa,casa,casa,casetta,casa,casa,casa,casetta,casa,bottega,casa,casa,casa,casa,casa,casa,casa,casa, squero,casa,casa,magazzeno,magazzeno,casetta,casetta,casetta,casetta,casetta,casetta,bottega,casa,casa,casa,stanza,bottega,appartamento,appartamento,appartamento,casa,casa,bottega, casa,magazzeno,casa,casa,casa,casa,casa,casa,bottega,casa,magazzeno,bottega, casa,casa, magazzeno,casa, magazzeno,casa"
zorzini,casa
zualian,volta
zuanelli,bottega
zucato,"bottega, casa"
zucatto,"casetta,casetta,casetta"
zucca,"casa,casa,casa"
zuccardo,casa
zuccareda,bottega
zuccaredda,"casa,casa"
zuccato,"casa,casetta,casetta,casa,casetta,casetta,casa,casetta,casa,casetta,casetta,casetta,casetta,casa,casa,casa,casa"
zucchi,bottega
zucchini,"bottega,casa,bottega, casa"
zucci,casa
zucharada,casa
zucherada,magazzeno
zuconi,casa
zuerini bragadin,casa
zugno,casa
zulian,"casa,bottega, casa,casa,casetta,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,bottega,magazzeno,casa,bottega, casa,casa,casa,bottega, casa,casa,casa"
zuliani,"casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,casa,magazzeno"
zullian,casa
zupana,casa
zuppana,"casa,casa,casa,appartamento"
zurlin,"casa,casa,casa,casa"
zustignan,casa
zustinian,"bottega, casa,casa,casa,bottega,casetta,casa, ponte,bottega,casa,magazzeno,bottega, casa,bottega,casa,casa,magazzeno,casa,casa,casa,casa,casa,casa,casa,casa,casa, orto,bottega,casa,casa,casetta,casetta,casetta,casetta,casetta,casetta,casetta,casetta,casetta,casetta,casetta,casetta"
zusto,"casetta,casetta,casetta,casetta,casetta,casetta,casetta,casetta,casetta,magazzeno,casa,casa,casa,casa,bottega,bottega,bottega,bottega,casa,casa"
